Frequency,Amplitude
26798.5,0.000492607
26799,0.000253405
26799.5,0.000111026
26800,0.000450375
26800.5,0.000262407
26801,0.000168077
26801.5,0.000227512
26802,0.000127421
26802.5,2.3155e-05
26803,0.000462396
26803.5,0.000376678
26804,0.000204484
26804.5,0.000340059
26805,0.000201741
26805.5,0.000183997
26806,0.000194055
26806.5,0.000107814
26807,9.68094e-05
26807.5,0.000351983
26808,0.00033221
26808.5,0.00020195
26809,0.000256012
26809.5,0.000606776
26810,0.000257112
26810.5,0.000113916
26811,0.000151456
26811.5,0.000226638
26812,0.000150591
26812.5,0.000214699
26813,0.0001464
26813.5,0.000162078
26814,0.000187706
26814.5,0.000119161
26815,0.000358265
26815.5,0.000281915
26816,0.000404533
26816.5,5.95749e-05
26817,0.000488502
26817.5,0.000222128
26818,0.00033901
26818.5,0.000306738
26819,9.04238e-05
26819.5,9.92076e-05
26820,0.000247357
26820.5,0.000210654
26821,0.00015499
26821.5,0.00043105
26822,0.000107126
26822.5,0.000279988
26823,0.000193701
26823.5,7.77309e-05
26824,0.000132917
26824.5,8.55025e-05
26825,0.000254323
26825.5,0.000296688
26826,0.000468837
26826.5,0.000306557
26827,0.000274607
26827.5,0.000238006
26828,0.000420714
26828.5,0.000430606
26829,0.000185371
26829.5,0.000286642
26830,0.0001665
26830.5,9.26752e-05
26831,0.000126781
26831.5,9.39197e-05
26832,0.000408369
26832.5,0.000474735
26833,0.000455282
26833.5,0.000248324
26834,0.000275263
26834.5,0.000219848
26835,0.000237954
26835.5,0.000247648
26836,0.000220391
26836.5,0.00016042
26837,0.00015087
26837.5,0.000301812
26838,0.000182012
26838.5,5.4204e-05
26839,0.000154402
26839.5,0.000306008
26840,0.000335581
26840.5,0.000356572
26841,0.000268465
26841.5,0.000634236
26842,0.000358127
26842.5,0.000219687
26843,9.42809e-05
26843.5,0.000310547
26844,0.000212053
26844.5,0.00036121
26845,0.000165247
26845.5,0.000333813
26846,0.000290312
26846.5,0.000321645
26847,7.96312e-05
26847.5,0.000230586
26848,0.000313781
26848.5,0.000393653
26849,0.000273891
26849.5,0.000228611
26850,0.000283967
26850.5,0.000430819
26851,0.000412441
26851.5,0.000243164
26852,0.000222165
26852.5,8.59234e-05
26853,0.000132194
26853.5,9.88578e-05
26854,0.000120034
26854.5,0.000386674
26855,0.000456107
26855.5,0.000237456
26856,0.000269698
26856.5,0.00013056
26857,0.000132737
26857.5,6.69302e-05
26858,0.000143403
26858.5,0.000336585
26859,0.000198382
26859.5,0.000118223
26860,0.000229833
26860.5,0.000324866
26861,0.000138929
26861.5,5.32023e-05
26862,0.000139132
26862.5,0.000272566
26863,0.000260887
26863.5,4.19364e-05
26864,9.37839e-06
26864.5,0.000144967
26865,0.000302971
26865.5,7.58559e-05
26866,3.39948e-05
26866.5,0.000250892
26867,0.000320856
26867.5,0.000370769
26868,0.000232751
26868.5,9.97388e-05
26869,0.000132161
26869.5,0.000300687
26870,0.00036293
26870.5,0.000230007
26871,5.42476e-05
26871.5,0.000328416
26872,0.000308991
26872.5,0.000295311
26873,0.000110666
26873.5,9.92168e-05
26874,0.00055393
26874.5,0.000666247
26875,0.000329096
26875.5,0.000352833
26876,0.000228741
26876.5,0.000217477
26877,0.000325397
26877.5,0.000195857
26878,0.000141583
26878.5,0.000313229
26879,0.000397613
26879.5,0.000101397
26880,0.000352595
26880.5,0.000216216
26881,0.00017573
26881.5,0.00034083
26882,0.000408173
26882.5,0.000241456
26883,0.000332091
26883.5,9.64716e-05
26884,0.000385112
26884.5,0.000234211
26885,0.00030916
26885.5,0.000608182
26886,0.000336734
26886.5,0.000217357
26887,7.02543e-05
26887.5,5.91536e-05
26888,7.28632e-05
26888.5,0.000122299
26889,0.000213335
26889.5,0.000372739
26890,4.39071e-05
26890.5,0.000180628
26891,9.78127e-05
26891.5,0.000218981
26892,0.000116962
26892.5,0.000131377
26893,0.000127967
26893.5,0.000322302
26894,8.69016e-05
26894.5,0.00028011
26895,0.000429034
26895.5,0.000359084
26896,0.000238703
26896.5,0.000295852
26897,0.000303408
26897.5,4.99176e-05
26898,0.000161776
26898.5,0.000292924
26899,0.000322353
26899.5,1.71253e-05
26900,0.000191225
26900.5,0.000206653
26901,0.000298707
26901.5,0.00015282
26902,0.000138714
26902.5,0.000580179
26903,0.000226774
26903.5,0.000309317
26904,0.000347398
26904.5,0.000185077
26905,0.000178152
26905.5,0.000562462
26906,0.000270437
26906.5,0.000371384
26907,0.000232483
26907.5,0.000207044
26908,0.000186099
26908.5,0.000174216
26909,0.000142113
26909.5,0.000296926
26910,0.000550837
26910.5,0.000158103
26911,0.000176194
26911.5,0.000695831
26912,0.000278623
26912.5,3.44347e-05
26913,0.000382055
26913.5,0.00015678
26914,0.000230059
26914.5,0.00062179
26915,0.000619612
26915.5,0.000341053
26916,0.000254041
26916.5,9.80802e-05
26917,0.000476715
26917.5,0.000286769
26918,0.000281606
26918.5,0.000380445
26919,0.000333359
26919.5,0.000239585
26920,0.000207701
26920.5,0.000100538
26921,0.000426523
26921.5,0.0001703
26922,0.000348002
26922.5,0.000484027
26923,0.000287568
26923.5,0.000225842
26924,0.000253669
26924.5,0.000287996
26925,0.000217839
26925.5,0.000326907
26926,0.000466674
26926.5,0.000240568
26927,0.000233266
26927.5,0.000559758
26928,0.000322848
26928.5,0.000438759
26929,0.000282789
26929.5,0.000271136
26930,0.000357457
26930.5,0.000263943
26931,0.000367111
26931.5,0.000166383
26932,0.000160057
26932.5,8.81137e-05
26933,0.000253515
26933.5,0.000560458
26934,0.000252951
26934.5,0.000281695
26935,0.000347787
26935.5,0.000193831
26936,9.75409e-05
26936.5,0.000248798
26937,0.000157201
26937.5,0.000238474
26938,0.000255731
26938.5,0.000227368
26939,0.000315339
26939.5,0.000362298
26940,7.91701e-05
26940.5,0.000318063
26941,0.000317055
26941.5,0.000291242
26942,0.000408461
26942.5,8.81725e-05
26943,0.000269857
26943.5,8.81501e-05
26944,0.000376487
26944.5,0.000222883
26945,0.000214369
26945.5,0.000351935
26946,0.000375792
26946.5,0.00034272
26947,0.000197921
26947.5,0.00026953
26948,0.000332035
26948.5,0.000332698
26949,0.000112972
26949.5,0.000584094
26950,0.000537273
26950.5,0.00012763
26951,0.000181239
26951.5,0.000130785
26952,0.000115979
26952.5,0.000313121
26953,0.000433864
26953.5,0.000226399
26954,0.00012552
26954.5,0.000381709
26955,6.56948e-05
26955.5,0.000363294
26956,0.000377255
26956.5,0.000104922
26957,0.000578688
26957.5,0.000321523
26958,0.000111427
26958.5,0.000207785
26959,0.000107345
26959.5,0.000407093
26960,0.000268488
26960.5,0.000473949
26961,0.000296106
26961.5,0.000223704
26962,0.000140901
26962.5,0.000244431
26963,0.000486398
26963.5,0.000308747
26964,0.000258764
26964.5,7.93266e-05
26965,0.000447173
26965.5,9.75018e-05
26966,0.000480241
26966.5,0.000386791
26967,0.000248939
26967.5,0.000183522
26968,0.000291971
26968.5,0.000183592
26969,0.00031659
26969.5,8.72699e-05
26970,0.000347139
26970.5,0.000684085
26971,0.000359782
26971.5,0.000334893
26972,0.000538191
26972.5,0.000303294
26973,0.000404763
26973.5,0.00024711
26974,0.000202128
26974.5,0.000274966
26975,0.000250304
26975.5,0.00014411
26976,0.000328002
26976.5,5.52158e-05
26977,7.49835e-05
26977.5,0.000258627
26978,0.000151984
26978.5,0.000448289
26979,0.000113769
26979.5,0.000271557
26980,0.000524807
26980.5,0.000468801
26981,0.000374884
26981.5,1.62146e-05
26982,0.000494912
26982.5,0.000260719
26983,0.000497228
26983.5,0.000353101
26984,0.000122192
26984.5,0.000205813
26985,0.000255875
26985.5,0.000319838
26986,0.000317539
26986.5,0.00013041
26987,0.000151514
26987.5,1.17624e-05
26988,0.00016894
26988.5,0.00014111
26989,0.000295909
26989.5,0.000286113
26990,0.000293358
26990.5,0.000265445
26991,0.000497677
26991.5,0.000350636
26992,0.000318304
26992.5,0.000514163
26993,0.000390648
26993.5,0.000354605
26994,0.000364296
26994.5,0.000315499
26995,0.000425794
26995.5,8.72836e-05
26996,0.000435444
26996.5,0.000249553
26997,3.1476e-05
26997.5,9.11587e-05
26998,0.000165503
26998.5,9.90544e-05
26999,0.00024087
26999.5,0.000235712
27000,0.000519598
27000.5,0.000147637
27001,0.000324728
27001.5,0.000396893
27002,0.000543239
27002.5,9.63216e-05
27003,0.000123168
27003.5,8.7792e-05
27004,0.000306554
27004.5,3.20798e-05
27005,0.0002186
27005.5,0.000467072
27006,0.000189649
27006.5,4.7352e-05
27007,0.00024884
27007.5,6.90716e-05
27008,0.000387998
27008.5,0.000106681
27009,0.000611359
27009.5,0.000406472
27010,0.000317492
27010.5,0.000239591
27011,7.27635e-05
27011.5,0.000150106
27012,0.000487296
27012.5,0.00038218
27013,0.000148688
27013.5,0.000264828
27014,0.000168019
27014.5,0.000345788
27015,0.000299437
27015.5,0.000565172
27016,0.00050042
27016.5,0.000199506
27017,0.000405359
27017.5,0.000409823
27018,0.000310803
27018.5,0.000263454
27019,0.000147541
27019.5,0.000388244
27020,0.000168002
27020.5,0.000502414
27021,0.000364037
27021.5,8.87801e-05
27022,0.000555852
27022.5,0.000171275
27023,0.000131711
27023.5,7.58962e-05
27024,7.58823e-05
27024.5,0.000309553
27025,0.000718517
27025.5,0.000179978
27026,0.000490256
27026.5,0.000190083
27027,0.000193205
27027.5,0.000338052
27028,0.000213737
27028.5,0.000262632
27029,9.07094e-05
27029.5,0.000395803
27030,0.000829779
27030.5,0.00032972
27031,0.000238585
27031.5,0.000151436
27032,0.00026644
27032.5,0.000368885
27033,0.000448377
27033.5,0.000428427
27034,0.0004835
27034.5,0.000339275
27035,0.000243888
27035.5,0.000521778
27036,0.000260785
27036.5,0.00029189
27037,0.000421968
27037.5,0.000405572
27038,0.000508116
27038.5,0.000418839
27039,0.000309213
27039.5,0.00056014
27040,0.000129054
27040.5,0.000273764
27041,0.000264951
27041.5,0.000160994
27042,0.000147302
27042.5,0.000367067
27043,0.000532811
27043.5,0.000406827
27044,0.000223329
27044.5,0.000292704
27045,0.000122224
27045.5,0.000378726
27046,0.000607654
27046.5,0.000341549
27047,0.000389893
27047.5,0.000383356
27048,0.000282892
27048.5,0.000177204
27049,0.000297821
27049.5,0.000353613
27050,0.000327162
27050.5,3.9827e-05
27051,0.000255543
27051.5,0.000203804
27052,0.000426833
27052.5,0.000543729
27053,0.000625025
27053.5,0.000447653
27054,0.00011674
27054.5,0.000367751
27055,0.000285745
27055.5,0.00014191
27056,0.000266402
27056.5,0.000164994
27057,0.000313446
27057.5,0.00047319
27058,4.38018e-05
27058.5,0.000183067
27059,0.000394813
27059.5,0.000247638
27060,0.000547501
27060.5,0.000501007
27061,0.000360581
27061.5,2.2636e-05
27062,6.14376e-05
27062.5,0.000247762
27063,2.88116e-05
27063.5,0.000346391
27064,0.000266674
27064.5,0.000256408
27065,0.000457794
27065.5,0.000400962
27066,0.000255426
27066.5,0.000119566
27067,0.000179828
27067.5,0.000267319
27068,0.000161172
27068.5,0.00040633
27069,0.000489897
27069.5,0.000303997
27070,0.000235592
27070.5,0.000562017
27071,0.000334763
27071.5,0.000407837
27072,0.000422554
27072.5,0.000242204
27073,0.000302908
27073.5,0.000290604
27074,0.000256417
27074.5,0.000293065
27075,0.000434362
27075.5,0.00049991
27076,0.000633701
27076.5,0.000458461
27077,0.000534668
27077.5,0.000297004
27078,0.000452684
27078.5,0.000253719
27079,0.000241598
27079.5,0.000446653
27080,0.000417477
27080.5,0.000288865
27081,0.000144393
27081.5,0.00031598
27082,0.000162747
27082.5,0.00041381
27083,0.00039185
27083.5,3.11868e-05
27084,0.000187134
27084.5,0.00018478
27085,0.000308765
27085.5,0.000172882
27086,0.00032195
27086.5,0.000383412
27087,0.000302255
27087.5,8.73093e-05
27088,0.00048715
27088.5,0.000364128
27089,0.000454295
27089.5,0.000349102
27090,0.000213347
27090.5,0.000347534
27091,0.000347817
27091.5,0.00047955
27092,0.000274245
27092.5,0.000233508
27093,0.00052219
27093.5,0.000484152
27094,0.000705324
27094.5,0.000330917
27095,0.00013078
27095.5,0.000203751
27096,0.000140166
27096.5,0.000211631
27097,0.00039689
27097.5,0.000359187
27098,0.000382096
27098.5,0.000580177
27099,0.000434983
27099.5,0.000233114
27100,0.000513775
27100.5,0.000423686
27101,0.000228894
27101.5,0.00053401
27102,0.000153456
27102.5,0.000186354
27103,0.000416166
27103.5,0.000196263
27104,0.000225814
27104.5,0.000113944
27105,0.000204291
27105.5,0.000498509
27106,0.000395918
27106.5,0.000201626
27107,0.000298046
27107.5,0.000150059
27108,8.58586e-05
27108.5,0.00019658
27109,0.000523183
27109.5,0.000442308
27110,0.000383024
27110.5,0.000395292
27111,0.000315253
27111.5,0.000204497
27112,0.000369323
27112.5,0.000373767
27113,0.000500239
27113.5,0.00034502
27114,0.000222496
27114.5,0.00040399
27115,0.000176822
27115.5,0.000445354
27116,0.000165624
27116.5,0.00037383
27117,8.96013e-05
27117.5,0.000414186
27118,0.000448628
27118.5,0.000258821
27119,0.000545752
27119.5,0.000308174
27120,0.00034707
27120.5,9.74116e-05
27121,0.000475062
27121.5,0.00039709
27122,0.000106343
27122.5,0.000444239
27123,0.000347024
27123.5,0.000380718
27124,0.000213837
27124.5,0.000217931
27125,0.0002134
27125.5,0.000324036
27126,0.000118274
27126.5,0.000426232
27127,0.00012191
27127.5,7.79221e-05
27128,0.000301038
27128.5,0.000204634
27129,0.000263673
27129.5,0.000315621
27130,0.000440968
27130.5,0.000274844
27131,0.000182158
27131.5,0.000233543
27132,0.000191248
27132.5,0.000454031
27133,0.000299799
27133.5,0.000129167
27134,0.000368772
27134.5,0.000413505
27135,0.00043703
27135.5,0.00032985
27136,0.000319801
27136.5,0.000180464
27137,0.000427954
27137.5,0.000679875
27138,0.000365042
27138.5,0.000330536
27139,0.000165576
27139.5,0.000465816
27140,0.000561476
27140.5,0.000284486
27141,0.000268429
27141.5,0.000133791
27142,0.000331746
27142.5,0.000240024
27143,0.000228382
27143.5,0.000304409
27144,3.6054e-05
27144.5,0.000319056
27145,0.000218221
27145.5,0.000253189
27146,0.000221271
27146.5,0.000343264
27147,0.000432606
27147.5,0.000163951
27148,0.000237253
27148.5,0.000278136
27149,0.000488287
27149.5,0.00051101
27150,0.000364804
27150.5,0.000394658
27151,0.000404456
27151.5,0.000227202
27152,0.000441475
27152.5,0.000296391
27153,0.000675602
27153.5,0.00046007
27154,0.000436252
27154.5,0.000517004
27155,0.00037134
27155.5,8.43446e-05
27156,0.000198524
27156.5,0.000483889
27157,0.000170243
27157.5,0.000580295
27158,0.000323584
27158.5,0.000201857
27159,0.000175897
27159.5,1.38304e-05
27160,4.77966e-05
27160.5,0.000416655
27161,0.000434115
27161.5,0.00048648
27162,0.000350354
27162.5,0.000498615
27163,0.000508081
27163.5,0.000293848
27164,0.000474219
27164.5,0.000304585
27165,0.000213475
27165.5,0.000545579
27166,0.00041769
27166.5,0.000397715
27167,0.000137442
27167.5,2.35657e-05
27168,0.000566334
27168.5,0.000616485
27169,0.000502099
27169.5,0.000186118
27170,0.000413127
27170.5,0.000585937
27171,0.000495221
27171.5,0.000314409
27172,0.00020666
27172.5,0.000455765
27173,0.0006633
27173.5,0.00038203
27174,0.000497228
27174.5,0.000176782
27175,7.32923e-05
27175.5,0.000205326
27176,0.000515459
27176.5,8.7969e-05
27177,0.000307112
27177.5,0.000508708
27178,0.000318582
27178.5,0.000123359
27179,0.000409
27179.5,0.000332768
27180,0.000477843
27180.5,0.00025303
27181,2.46141e-05
27181.5,6.72438e-05
27182,0.000239232
27182.5,0.000246781
27183,0.000284461
27183.5,0.000470353
27184,0.000552505
27184.5,0.000263752
27185,0.00045488
27185.5,4.66219e-05
27186,7.00447e-05
27186.5,0.000315969
27187,0.00043736
27187.5,0.000166349
27188,3.24553e-05
27188.5,0.000344465
27189,0.000390085
27189.5,0.000301351
27190,0.000258176
27190.5,0.000323425
27191,0.000502123
27191.5,0.000322443
27192,0.000229079
27192.5,0.000178645
27193,0.000486154
27193.5,0.000118665
27194,0.000283752
27194.5,0.000375928
27195,0.000244326
27195.5,9.94321e-05
27196,0.000141047
27196.5,0.00021703
27197,0.000321522
27197.5,0.000159844
27198,0.000231373
27198.5,0.000235049
27199,0.000298376
27199.5,0.000142049
27200,0.00019029
27200.5,0.000364112
27201,0.000141164
27201.5,6.44043e-05
27202,0.000130961
27202.5,0.000254088
27203,0.000371233
27203.5,0.000117481
27204,0.000178248
27204.5,0.000137671
27205,0.000220629
27205.5,0.000114772
27206,0.000239154
27206.5,0.000129795
27207,0.000487488
27207.5,0.000100625
27208,0.000142028
27208.5,0.000411826
27209,0.000123271
27209.5,0.000224014
27210,0.000328031
27210.5,0.000350665
27211,0.000439096
27211.5,0.000371988
27212,0.000321357
27212.5,0.00024577
27213,0.000418658
27213.5,0.000137368
27214,3.05605e-05
27214.5,0.000359535
27215,0.000163198
27215.5,0.000152368
27216,0.000209093
27216.5,8.1322e-05
27217,0.000426789
27217.5,0.000473152
27218,0.000368464
27218.5,0.000351114
27219,0.00014162
27219.5,0.000412103
27220,0.00034396
27220.5,0.000116207
27221,8.74799e-05
27221.5,0.000242178
27222,0.000345524
27222.5,0.000320223
27223,0.000212292
27223.5,0.000144109
27224,0.000488294
27224.5,0.000241061
27225,0.000408107
27225.5,0.000316171
27226,0.000485303
27226.5,0.000244133
27227,3.58206e-05
27227.5,0.0002217
27228,0.000467395
27228.5,0.000197554
27229,0.000186858
27229.5,0.000213518
27230,0.000415296
27230.5,0.000210423
27231,0.000194962
27231.5,0.00028203
27232,0.000460325
27232.5,0.000280236
27233,0.000156873
27233.5,0.000294236
27234,0.000440348
27234.5,0.00022247
27235,0.000107343
27235.5,0.000336066
27236,5.65157e-05
27236.5,9.55156e-05
27237,0.000308004
27237.5,7.78547e-05
27238,0.000106794
27238.5,0.000103705
27239,0.000275645
27239.5,0.000348411
27240,7.56324e-05
27240.5,0.000292785
27241,0.00025941
27241.5,0.000665182
27242,0.000161127
27242.5,0.000129308
27243,0.000272947
27243.5,0.000444768
27244,0.000495477
27244.5,0.000245109
27245,0.00013755
27245.5,0.00016105
27246,1.651e-05
27246.5,0.000214313
27247,0.000225883
27247.5,0.000308465
27248,0.00039059
27248.5,0.000426226
27249,0.000235013
27249.5,0.00012736
27250,0.000372474
27250.5,0.000171663
27251,0.000248755
27251.5,0.000562576
27252,0.000181026
27252.5,0.00018298
27253,0.000353954
27253.5,0.00039563
27254,0.000111946
27254.5,0.00010679
27255,8.23257e-05
27255.5,0.000331185
27256,0.000200057
27256.5,0.00037339
27257,0.000820301
27257.5,0.000371906
27258,0.000323485
27258.5,0.000236583
27259,0.000238176
27259.5,0.00030315
27260,0.00029433
27260.5,0.000314967
27261,9.12071e-05
27261.5,0.000229203
27262,0.000149939
27262.5,0.000468091
27263,8.95776e-05
27263.5,0.000347604
27264,0.000251101
27264.5,0.000224672
27265,0.000418869
27265.5,0.000387894
27266,0.000263077
27266.5,0.000270004
27267,0.000394938
27267.5,0.000180585
27268,0.000170543
27268.5,0.000121738
27269,0.000487138
27269.5,0.00011006
27270,0.000424942
27270.5,0.000432619
27271,0.000206351
27271.5,0.000218314
27272,0.00020474
27272.5,0.00032697
27273,0.000284365
27273.5,0.000227731
27274,0.000395374
27274.5,0.000331963
27275,0.000229449
27275.5,0.000107493
27276,0.000119412
27276.5,0.000233496
27277,0.000383819
27277.5,0.000301895
27278,9.44535e-05
27278.5,0.000404989
27279,0.000382607
27279.5,0.000132293
27280,0.000247283
27280.5,0.00049599
27281,0.000330728
27281.5,0.000406008
27282,0.000410524
27282.5,0.000139248
27283,0.000337832
27283.5,0.000181186
27284,0.000120406
27284.5,0.000219151
27285,0.000383997
27285.5,0.000668578
27286,0.000232735
27286.5,0.000293606
27287,4.281e-05
27287.5,0.000199551
27288,0.000123058
27288.5,7.17795e-05
27289,5.37746e-05
27289.5,0.000204096
27290,0.000255624
27290.5,0.000133705
27291,0.000529398
27291.5,0.000310927
27292,0.000231438
27292.5,8.44549e-05
27293,0.000101749
27293.5,0.000292539
27294,0.000327122
27294.5,0.000102388
27295,0.000268711
27295.5,0.000116235
27296,6.70151e-05
27296.5,0.000164636
27297,0.000261786
27297.5,0.000165606
27298,0.000144721
27298.5,0.000413844
27299,0.000626216
27299.5,0.000466404
27300,0.000576598
27300.5,0.000466271
27301,0.00020818
27301.5,0.000295172
27302,0.000284901
27302.5,0.000343257
27303,0.00039576
27303.5,0.000370493
27304,0.000321601
27304.5,0.000184637
27305,0.000136232
27305.5,0.000182525
27306,0.000204
27306.5,0.00016065
27307,0.000232171
27307.5,0.000168536
27308,0.000166875
27308.5,0.000130797
27309,0.000196436
27309.5,0.000396311
27310,0.000223923
27310.5,0.00050518
27311,0.00021849
27311.5,0.000351039
27312,0.00037638
27312.5,0.000484375
27313,0.000288936
27313.5,0.000307213
27314,0.000262034
27314.5,0.000127132
27315,0.000407658
27315.5,0.000381031
27316,0.000260506
27316.5,0.000370434
27317,4.89779e-05
27317.5,0.000150648
27318,0.000303163
27318.5,0.00017453
27319,6.44104e-05
27319.5,0.000168377
27320,0.00041891
27320.5,0.000314785
27321,0.000139802
27321.5,6.62942e-05
27322,0.000461716
27322.5,0.00038943
27323,8.16694e-05
27323.5,0.000228867
27324,0.000173521
27324.5,0.000465599
27325,0.000267337
27325.5,0.000105911
27326,0.000326568
27326.5,0.000576875
27327,0.000395093
27327.5,0.000208534
27328,0.000347173
27328.5,9.89246e-05
27329,0.000116668
27329.5,0.000360564
27330,0.000200021
27330.5,0.000319296
27331,0.000131727
27331.5,0.000191683
27332,0.000320684
27332.5,0.000481806
27333,9.87548e-05
27333.5,0.000146807
27334,0.000283865
27334.5,0.000371826
27335,0.00049997
27335.5,0.000628717
27336,0.00016315
27336.5,4.49081e-05
27337,0.0003335
27337.5,6.0384e-05
27338,0.000272455
27338.5,0.0005507
27339,0.000120731
27339.5,0.000199851
27340,0.000294966
27340.5,0.000355525
27341,0.000410479
27341.5,0.000113879
27342,0.000213855
27342.5,0.000386241
27343,0.000363839
27343.5,0.000240397
27344,0.000587283
27344.5,0.000461339
27345,0.000454105
27345.5,0.000357897
27346,0.000204689
27346.5,0.000142877
27347,0.000162569
27347.5,0.000281925
27348,7.67264e-05
27348.5,0.000271956
27349,0.000321727
27349.5,0.000102234
27350,0.000278203
27350.5,0.000478535
27351,0.000287354
27351.5,0.000139519
27352,0.000296338
27352.5,0.000395536
27353,0.000384104
27353.5,0.000360192
27354,0.000346701
27354.5,6.32171e-05
27355,0.0001484
27355.5,0.000392084
27356,0.000100304
27356.5,0.000352984
27357,0.000194525
27357.5,0.000338369
27358,2.83128e-05
27358.5,0.000236242
27359,0.000303801
27359.5,0.000225913
27360,0.000272541
27360.5,0.000296264
27361,0.000246965
27361.5,0.000312862
27362,0.000296731
27362.5,0.000359374
27363,3.47629e-05
27363.5,0.000118444
27364,0.000378361
27364.5,0.00037118
27365,0.000477259
27365.5,0.000310218
27366,0.000167191
27366.5,0.000206308
27367,0.000390221
27367.5,0.000486321
27368,0.000512949
27368.5,0.000300354
27369,0.000308317
27369.5,0.000121633
27370,8.77504e-05
27370.5,0.000176596
27371,7.7134e-05
27371.5,0.000140122
27372,0.000510591
27372.5,0.00031208
27373,0.00041704
27373.5,0.000248154
27374,0.000236098
27374.5,0.000232144
27375,0.000398663
27375.5,0.000299812
27376,0.000271252
27376.5,0.00025549
27377,0.000487616
27377.5,0.000213545
27378,0.000313028
27378.5,0.00030068
27379,0.000174583
27379.5,0.000208855
27380,0.000397563
27380.5,0.000625154
27381,0.000773441
27381.5,0.000224734
27382,0.000112953
27382.5,0.000251631
27383,0.000148657
27383.5,0.000216043
27384,0.000360296
27384.5,0.000264592
27385,0.000142082
27385.5,0.000246575
27386,0.000441969
27386.5,0.000283851
27387,0.000202042
27387.5,0.000428726
27388,0.000481955
27388.5,0.000281676
27389,9.92392e-05
27389.5,0.000207502
27390,0.000194785
27390.5,0.000185779
27391,7.99032e-05
27391.5,0.000418037
27392,0.000113916
27392.5,0.000157193
27393,0.000384982
27393.5,0.000357157
27394,0.000132228
27394.5,0.000204756
27395,0.000461588
27395.5,8.30736e-05
27396,0.000212494
27396.5,0.000223364
27397,0.000528241
27397.5,0.000613049
27398,0.000586322
27398.5,8.76332e-05
27399,0.000432485
27399.5,0.000213614
27400,5.58416e-05
27400.5,0.000140535
27401,0.000197254
27401.5,2.9348e-05
27402,6.7125e-05
27402.5,0.000192245
27403,0.000423134
27403.5,0.000194968
27404,0.000135017
27404.5,0.000200702
27405,0.000174696
27405.5,5.83287e-05
27406,0.000642578
27406.5,0.000594228
27407,0.000297726
27407.5,9.89166e-05
27408,0.000300292
27408.5,0.000115187
27409,0.000236633
27409.5,0.000209175
27410,0.000227364
27410.5,0.000416018
27411,0.000152776
27411.5,0.000461147
27412,0.000109831
27412.5,9.10612e-05
27413,9.78315e-05
27413.5,9.21704e-05
27414,0.000146223
27414.5,0.000515192
27415,0.000380348
27415.5,0.000209043
27416,0.00028458
27416.5,0.000243925
27417,0.000311564
27417.5,0.000470118
27418,0.000133278
27418.5,0.000517694
27419,8.26743e-05
27419.5,0.000232048
27420,0.000131342
27420.5,0.000121158
27421,0.000335221
27421.5,9.84112e-05
27422,0.000248311
27422.5,0.000271836
27423,0.000319676
27423.5,0.000367408
27424,0.000372361
27424.5,0.00040984
27425,0.000226788
27425.5,0.000221222
27426,0.000533835
27426.5,0.000448925
27427,1.71217e-05
27427.5,0.000350439
27428,0.000176612
27428.5,0.000272638
27429,0.0001589
27429.5,7.86984e-05
27430,0.000143229
27430.5,6.61219e-06
27431,0.000277164
27431.5,0.000282298
27432,0.000251051
27432.5,4.43195e-05
27433,8.6603e-05
27433.5,0.000120727
27434,0.00026233
27434.5,0.000175442
27435,0.000156368
27435.5,0.000239321
27436,0.000453929
27436.5,0.000208458
27437,7.40428e-05
27437.5,0.000146159
27438,0.00012026
27438.5,9.04482e-05
27439,0.000206952
27439.5,0.000130935
27440,0.000127287
27440.5,0.000365035
27441,0.000308561
27441.5,0.000142853
27442,0.000134334
27442.5,0.000280972
27443,0.000372356
27443.5,0.000190153
27444,0.000127844
27444.5,0.000281296
27445,0.000431798
27445.5,0.000233459
27446,0.000341186
27446.5,0.000172246
27447,0.00019868
27447.5,0.000255277
27448,0.000100693
27448.5,7.73862e-06
27449,0.000137796
27449.5,0.000306736
27450,0.000108649
27450.5,0.000120032
27451,0.000128148
27451.5,0.000422838
27452,0.000126896
27452.5,0.00018429
27453,0.000237257
27453.5,0.000113179
27454,0.000355483
27454.5,0.000271285
27455,0.000199085
27455.5,0.000303919
27456,0.00030084
27456.5,0.000337247
27457,0.000259024
27457.5,0.000405146
27458,0.000302273
27458.5,0.000235269
27459,0.00017876
27459.5,6.66801e-05
27460,0.000236144
27460.5,0.000217246
27461,0.000359723
27461.5,0.000273399
27462,0.000238418
27462.5,0.000355461
27463,9.65828e-05
27463.5,0.0003077
27464,0.000259228
27464.5,0.000317458
27465,0.000251065
27465.5,0.000243729
27466,0.000420551
27466.5,0.00051754
27467,0.000443677
27467.5,0.000402406
27468,0.0003947
27468.5,0.000238956
27469,0.000232864
27469.5,5.8082e-05
27470,0.000277496
27470.5,0.000114593
27471,0.000248775
27471.5,0.000246761
27472,0.000159059
27472.5,0.000166968
27473,0.000108362
27473.5,0.000305134
27474,0.000210587
27474.5,0.000298861
27475,0.000426339
27475.5,0.000188498
27476,0.000145491
27476.5,0.000189173
27477,0.00014017
27477.5,0.000238267
27478,0.000331216
27478.5,0.000362243
27479,9.95556e-05
27479.5,0.00028583
27480,0.000532176
27480.5,0.000418399
27481,0.00053712
27481.5,0.00032249
27482,0.000216089
27482.5,0.000143686
27483,0.000340869
