Frequency,Amplitude
24133,0.000610771
24133.5,0.000314388
24134,0.000148955
24134.5,0.000155906
24135,0.000339349
24135.5,0.000481045
24136,0.000231591
24136.5,0.000296552
24137,0.000710032
24137.5,0.000338022
24138,0.00025585
24138.5,0.000308289
24139,0.0002793
24139.5,0.000418815
24140,0.000209708
24140.5,0.000123752
24141,0.000633489
24141.5,0.000354223
24142,0.000122096
24142.5,0.000888234
24143,0.000153605
24143.5,0.000513185
24144,0.000227028
24144.5,0.000431857
24145,0.000444553
24145.5,0.00075614
24146,0.000889457
24146.5,0.000521425
24147,0.000299171
24147.5,0.000119936
24148,0.000192493
24148.5,0.000351734
24149,0.000419395
24149.5,0.000306669
24150,0.000461989
24150.5,0.000182078
24151,0.000177671
24151.5,4.59603e-05
24152,0.000209343
24152.5,0.000456109
24153,0.000478366
24153.5,0.000458357
24154,0.00042605
24154.5,0.000414103
24155,0.000497847
24155.5,0.000247897
24156,0.000356684
24156.5,0.000905439
24157,0.000386814
24157.5,0.000440603
24158,0.000274137
24158.5,0.000177679
24159,0.000288017
24159.5,0.000579616
24160,0.000158605
24160.5,0.000165359
24161,0.000387955
24161.5,0.000129982
24162,4.52389e-05
24162.5,1.81385e-05
24163,0.000365785
24163.5,0.00039041
24164,0.00055755
24164.5,0.000651583
24165,0.00038361
24165.5,7.82888e-05
24166,0.000579414
24166.5,0.000533024
24167,0.000395977
24167.5,0.000198388
24168,0.000440579
24168.5,0.00036005
24169,6.45734e-05
24169.5,0.000456493
24170,0.000171627
24170.5,0.000332953
24171,0.000202922
24171.5,0.000361858
24172,0.00065829
24172.5,0.000626041
24173,0.000184554
24173.5,0.000139994
24174,0.000238827
24174.5,0.000119398
24175,0.000221994
24175.5,0.000319104
24176,0.000118941
24176.5,0.000307704
24177,0.000120216
24177.5,0.000341666
24178,0.000140823
24178.5,0.000227585
24179,0.000555279
24179.5,0.000711798
24180,0.000840542
24180.5,0.000781293
24181,0.000276452
24181.5,0.000557489
24182,0.000169809
24182.5,0.000203332
24183,0.000114322
24183.5,0.000204098
24184,0.000109122
24184.5,0.000276436
24185,0.000296576
24185.5,0.000344346
24186,0.000239369
24186.5,9.46875e-05
24187,0.000408784
24187.5,0.000285632
24188,0.00028237
24188.5,0.000205169
24189,0.000151891
24189.5,0.00025281
24190,0.000360247
24190.5,2.51385e-05
24191,0.000133178
24191.5,0.000527458
24192,0.000110471
24192.5,0.000456475
24193,6.75903e-05
24193.5,0.000269243
24194,0.000125931
24194.5,0.000589991
24195,0.000149348
24195.5,0.000383851
24196,0.000686186
24196.5,0.000139048
24197,8.89826e-05
24197.5,0.000266493
24198,0.000549259
24198.5,0.000469886
24199,0.000148941
24199.5,0.00057417
24200,0.000209313
24200.5,0.000328833
24201,0.000252883
24201.5,0.000213148
24202,7.097e-05
24202.5,0.000398888
24203,0.000275005
24203.5,0.000454119
24204,0.000459178
24204.5,0.000243097
24205,0.000235373
24205.5,0.000458082
24206,0.000430114
24206.5,0.000402035
24207,0.000217057
24207.5,9.65109e-05
24208,0.00039359
24208.5,0.000654478
24209,0.000278736
24209.5,0.000146932
24210,0.000465453
24210.5,0.000364025
24211,0.00033695
24211.5,0.000384842
24212,0.000240386
24212.5,0.000166603
24213,0.000293571
24213.5,0.000293837
24214,8.17947e-05
24214.5,0.000354616
24215,0.000413073
24215.5,0.00030477
24216,0.000297291
24216.5,0.000349497
24217,0.000182413
24217.5,0.000308702
24218,0.000507691
24218.5,0.000512753
24219,6.05142e-05
24219.5,0.000484035
24220,0.00012783
24220.5,4.13431e-05
24221,0.000333247
24221.5,0.000504154
24222,0.000411115
24222.5,0.000144788
24223,0.000178923
24223.5,0.000522142
24224,0.000267403
24224.5,0.00029144
24225,0.000420099
24225.5,0.00071241
24226,0.000442993
24226.5,0.000257088
24227,0.000653358
24227.5,0.000643246
24228,0.000248293
24228.5,0.000173942
24229,0.000170487
24229.5,0.000447145
24230,0.000272857
24230.5,0.000243032
24231,0.000574701
24231.5,0.000339122
24232,0.00017682
24232.5,0.000168864
24233,0.000204177
24233.5,0.000279262
24234,0.000553008
24234.5,0.000569359
24235,0.000186305
24235.5,0.000577641
24236,0.000568441
24236.5,0.000289444
24237,0.0002692
24237.5,0.000364487
24238,0.000226506
24238.5,0.000112189
24239,0.000243716
24239.5,0.000684567
24240,0.000636537
24240.5,0.000179901
24241,7.69904e-05
24241.5,6.14953e-05
24242,0.000434052
24242.5,0.000666018
24243,0.000529496
24243.5,0.00016722
24244,0.000308492
24244.5,0.0001212
24245,0.000241967
24245.5,0.000454813
24246,0.000268309
24246.5,0.000411575
24247,0.000363125
24247.5,0.000535562
24248,6.80067e-05
24248.5,0.000214269
24249,0.000127805
24249.5,0.000462222
24250,1.00222e-05
24250.5,0.000396001
24251,0.000242778
24251.5,0.000240887
24252,0.000359829
24252.5,0.000629758
24253,0.000354498
24253.5,0.000730128
24254,0.000204111
24254.5,8.81791e-05
24255,0.000365664
24255.5,0.000186659
24256,0.000190501
24256.5,6.0948e-05
24257,0.000337299
24257.5,0.000371788
24258,0.000212219
24258.5,0.000365966
24259,6.66725e-05
24259.5,0.000177624
24260,0.000140632
24260.5,0.000463444
24261,0.00026165
24261.5,0.000406432
24262,0.000458516
24262.5,0.000109398
24263,0.000749274
24263.5,0.00043622
24264,0.000289057
24264.5,0.000546963
24265,0.000345305
24265.5,0.000203349
24266,0.000551841
24266.5,0.000362311
24267,0.000732289
24267.5,0.000374448
24268,0.000530627
24268.5,0.000408568
24269,0.000245709
24269.5,0.000319065
24270,0.000821347
24270.5,0.000319335
24271,0.000172945
24271.5,0.000318973
24272,0.00037691
24272.5,0.00022861
24273,0.000690239
24273.5,0.000842978
24274,0.000385077
24274.5,0.00078734
24275,0.000283504
24275.5,0.000196225
24276,0.000492372
24276.5,0.000209766
24277,0.00010989
24277.5,0.000444656
24278,0.000504379
24278.5,8.92878e-05
24279,0.000384932
24279.5,1.94831e-05
24280,0.000465975
24280.5,0.000722214
24281,0.000205542
24281.5,0.000623949
24282,0.000471183
24282.5,0.000423555
24283,0.000324454
24283.5,0.000561879
24284,5.13758e-05
24284.5,0.000140441
24285,0.000370925
24285.5,0.000689894
24286,0.000493523
24286.5,0.000148206
24287,0.000527864
24287.5,0.00014233
24288,0.000199879
24288.5,0.000269634
24289,0.000315624
24289.5,0.000290178
24290,0.000585824
24290.5,0.000679768
24291,0.00037513
24291.5,0.000173917
24292,0.000225911
24292.5,0.000164871
24293,0.000164692
24293.5,0.000233101
24294,0.000215647
24294.5,0.000357797
24295,0.000463708
24295.5,0.000171947
24296,0.000261157
24296.5,0.000173965
24297,0.000448082
24297.5,0.000301906
24298,0.000615927
24298.5,6.6131e-05
24299,0.000150582
24299.5,0.00016542
24300,0.000173838
24300.5,0.000508978
24301,0.000403699
24301.5,0.000306245
24302,0.00025019
24302.5,0.000359197
24303,0.000220306
24303.5,0.000549564
24304,0.000234271
24304.5,0.00023756
24305,0.000226515
24305.5,4.53224e-05
24306,0.000441664
24306.5,0.000295935
24307,0.000283367
24307.5,0.000111122
24308,0.000395174
24308.5,0.00020872
24309,0.000388731
24309.5,0.000330338
24310,0.000196895
24310.5,0.000349585
24311,0.000400296
24311.5,0.000139748
24312,0.000205856
24312.5,8.94024e-05
24313,0.000281465
24313.5,0.000614718
24314,0.000308647
24314.5,0.000481368
24315,0.000259569
24315.5,0.0002036
24316,0.000603264
24316.5,0.000585161
24317,0.000182986
24317.5,0.000157217
24318,0.000302475
24318.5,0.000383707
24319,0.000212103
24319.5,0.000331962
24320,0.000257198
24320.5,0.000112911
24321,0.000361473
24321.5,0.000656979
24322,0.000269183
24322.5,0.000319169
24323,0.000229406
24323.5,7.09636e-05
24324,0.000187907
24324.5,0.000173057
24325,0.000605274
24325.5,0.000403559
24326,0.000243291
24326.5,0.000214413
24327,0.000292856
24327.5,0.000190993
24328,0.000361858
24328.5,0.000244658
24329,0.000321203
24329.5,0.000320404
24330,0.000200034
24330.5,0.000182601
24331,0.000240071
24331.5,0.000140797
24332,0.000476061
24332.5,0.000272562
24333,0.000335449
24333.5,0.000564316
24334,0.000244594
24334.5,0.000128129
24335,1.64709e-05
24335.5,0.000339698
24336,0.000246752
24336.5,0.000335535
24337,0.000255978
24337.5,0.000224605
24338,0.000417836
24338.5,0.000240325
24339,0.000252781
24339.5,0.000103474
24340,0.000468817
24340.5,0.000555964
24341,0.000399706
24341.5,0.000407219
24342,0.000450748
24342.5,0.000530054
24343,0.000139055
24343.5,0.000234367
24344,0.00021457
24344.5,0.000738778
24345,0.000549743
24345.5,0.000211959
24346,0.000472457
24346.5,0.000292388
24347,0.000209228
24347.5,0.000597366
24348,0.000358452
24348.5,0.000294885
24349,0.0003174
24349.5,0.000137111
24350,0.000317602
24350.5,0.000220601
24351,0.000178969
24351.5,0.000367938
24352,0.000486719
24352.5,0.000156469
24353,0.000507682
24353.5,0.000197078
24354,0.000189177
24354.5,4.29402e-05
24355,0.000231166
24355.5,0.000705305
24356,0.0006255
24356.5,0.000394214
24357,0.000371871
24357.5,0.000306924
24358,0.000221416
24358.5,0.000341717
24359,0.000400921
24359.5,0.000137817
24360,0.000141398
24360.5,0.000202037
24361,0.000298464
24361.5,0.00014263
24362,0.000243943
24362.5,0.000257557
24363,0.000474352
24363.5,0.00023606
24364,0.00024011
24364.5,0.000322794
24365,0.000460601
24365.5,8.57903e-05
24366,0.000414298
24366.5,7.91224e-05
24367,6.89906e-05
24367.5,0.000280142
24368,0.000330675
24368.5,0.000524101
24369,0.000214861
24369.5,0.000333538
24370,4.72712e-05
24370.5,0.000293478
24371,8.02918e-05
24371.5,0.000353752
24372,0.000316909
24372.5,0.000291537
24373,0.000249908
24373.5,0.000682051
24374,0.000494114
24374.5,0.00019271
24375,0.000286894
24375.5,0.000413272
24376,0.000487864
24376.5,0.000178872
24377,0.000211452
24377.5,0.000653562
24378,0.000470075
24378.5,0.000247683
24379,0.000496928
24379.5,0.000135137
24380,0.000234995
24380.5,0.000569053
24381,0.000290983
24381.5,0.000315826
24382,0.000493679
24382.5,0.000281199
24383,0.00040049
24383.5,0.00013059
24384,0.000144455
24384.5,8.72178e-05
24385,0.000219403
24385.5,0.000483685
24386,0.000573087
24386.5,0.000348807
24387,5.19481e-05
24387.5,0.000144429
24388,0.000376145
24388.5,0.000246071
24389,0.000353727
24389.5,0.000255007
24390,0.000204054
24390.5,0.000364074
24391,0.000202953
24391.5,0.000656001
24392,0.00044522
24392.5,0.000311959
24393,0.000218817
24393.5,0.000245864
24394,0.000341937
24394.5,0.000101214
24395,0.000403351
24395.5,6.7801e-05
24396,0.000565611
24396.5,0.000242645
24397,0.000551777
24397.5,0.00031951
24398,0.000266857
24398.5,0.000263481
24399,0.000368773
24399.5,0.000269663
24400,4.82602e-05
24400.5,0.000103306
24401,0.00038268
24401.5,0.000336509
24402,0.000327452
24402.5,0.000532607
24403,0.00043626
24403.5,0.000254676
24404,0.000155864
24404.5,0.000156053
24405,0.000358655
24405.5,0.000417686
24406,0.000331611
24406.5,0.00036711
24407,0.000446159
24407.5,0.000182372
24408,0.000417349
24408.5,0.000596795
24409,4.99657e-05
24409.5,0.000327921
24410,0.00032341
24410.5,0.000596008
24411,0.000100476
24411.5,0.000143839
24412,0.000195455
24412.5,0.000278486
24413,0.000378191
24413.5,0.000437449
24414,0.000345839
24414.5,0.000517606
24415,0.000309661
24415.5,3.07484e-05
24416,0.000339477
24416.5,0.000294517
24417,0.000135056
24417.5,0.000253638
24418,0.000206685
24418.5,0.000303885
24419,0.000529146
24419.5,0.000354656
24420,0.000215239
24420.5,0.000287801
24421,0.000499396
24421.5,0.000315242
24422,0.00018355
24422.5,0.000196699
24423,0.000416868
24423.5,5.36579e-05
24424,0.000452979
24424.5,0.00055171
24425,0.000384996
24425.5,0.000223234
24426,0.000569953
24426.5,0.000487902
24427,0.000157703
24427.5,9.75629e-05
24428,0.000367964
24428.5,0.000465391
24429,0.000312518
24429.5,0.000334247
24430,0.00060502
24430.5,0.000195997
24431,0.000225056
24431.5,0.000301896
24432,0.000301151
24432.5,0.000174366
24433,0.00019416
24433.5,0.000139732
24434,0.000163558
24434.5,0.000134302
24435,0.000279106
24435.5,0.000259113
24436,0.000277506
24436.5,0.000402133
24437,0.000367319
24437.5,0.000221369
24438,0.000322709
24438.5,0.000187576
24439,0.000260767
24439.5,0.000191995
24440,0.000201488
24440.5,0.000251842
24441,0.000393449
24441.5,0.000143254
24442,0.000229861
24442.5,0.00014173
24443,2.98003e-05
24443.5,0.000270762
24444,0.000236567
24444.5,0.000108311
24445,0.00013819
24445.5,0.000131108
24446,0.000475445
24446.5,0.000349597
24447,0.000283569
24447.5,0.000115513
24448,0.000236545
24448.5,0.00030213
24449,0.000394396
24449.5,0.000341941
24450,0.000143476
24450.5,0.000162057
24451,4.60321e-05
24451.5,0.000430261
24452,0.000234228
24452.5,0.000391217
24453,5.77114e-05
24453.5,0.000277138
24454,0.000265792
24454.5,0.000351086
24455,0.000255619
24455.5,0.000485334
24456,0.000287105
24456.5,0.00026099
24457,5.92924e-05
24457.5,0.000578047
24458,0.000400658
24458.5,0.000627519
24459,0.000229193
24459.5,0.000161471
24460,2.63664e-05
24460.5,0.000280702
24461,0.000363419
24461.5,0.000258986
24462,0.000198406
24462.5,0.000353157
24463,0.000358546
24463.5,0.000132005
24464,0.000420845
24464.5,0.000238349
24465,6.32435e-05
24465.5,7.52451e-05
24466,0.000636231
24466.5,0.000101109
24467,0.000351184
24467.5,0.000278642
24468,0.000424237
24468.5,9.99313e-05
24469,0.000280667
24469.5,0.000217611
24470,0.00025838
24470.5,2.92693e-05
24471,0.000186198
24471.5,0.00033975
24472,0.00013104
24472.5,0.000112923
24473,0.000110241
24473.5,0.000117314
24474,0.000313849
24474.5,0.000326407
24475,0.000438056
24475.5,0.000473725
24476,0.000338443
24476.5,0.000338589
24477,0.000207387
24477.5,0.000241076
24478,0.000110781
24478.5,0.000531098
24479,0.000194613
24479.5,0.000230032
24480,0.000279476
24480.5,0.000394332
24481,0.00026282
24481.5,0.000139818
24482,7.40516e-05
24482.5,5.46491e-05
24483,0.000111895
24483.5,0.000214841
24484,0.000438522
24484.5,0.000444979
24485,0.000340393
24485.5,0.000150613
24486,0.000516506
24486.5,0.000252101
24487,0.00058884
24487.5,0.000366644
24488,0.000274719
24488.5,0.000125316
24489,6.28797e-05
24489.5,0.000179013
24490,0.000316702
24490.5,0.000425714
24491,0.000370243
24491.5,0.000495089
24492,0.00041406
24492.5,0.000517419
24493,0.000133625
24493.5,0.000177163
24494,0.000161384
24494.5,0.000136166
24495,0.000312305
24495.5,0.000111942
24496,0.000162391
24496.5,0.000117718
24497,0.000437686
24497.5,0.000236146
24498,0.000543244
24498.5,0.000370175
24499,0.000620994
24499.5,0.000483984
24500,0.00041758
24500.5,0.000314267
24501,0.00032879
24501.5,0.000649292
24502,0.000403578
24502.5,0.000439411
24503,0.000351578
24503.5,0.000430755
24504,0.000557301
24504.5,0.000527745
24505,0.000253862
24505.5,0.00045147
24506,0.000370628
24506.5,0.00027973
24507,0.000146486
24507.5,0.000206841
24508,0.000294813
24508.5,0.000341466
24509,8.69147e-05
24509.5,0.000263501
24510,0.000319941
24510.5,0.000487761
24511,0.000420317
24511.5,0.000332244
24512,0.000335816
24512.5,0.000414716
24513,0.000148306
24513.5,0.000529659
24514,0.000168618
24514.5,0.000199893
24515,0.000142903
24515.5,0.000351073
24516,0.000622254
24516.5,0.000461075
24517,0.000180683
24517.5,0.000435277
24518,0.000178943
24518.5,0.000510024
24519,0.000234131
24519.5,0.000123551
24520,0.000278316
24520.5,0.00010267
24521,0.000272642
24521.5,0.000388994
24522,0.000449422
24522.5,0.000325398
24523,0.000155921
24523.5,9.08511e-05
24524,0.000434333
24524.5,0.000194631
24525,0.000312905
24525.5,0.000272555
24526,0.000335877
24526.5,0.000367469
24527,0.000278614
24527.5,0.000214752
24528,0.000470505
24528.5,0.000281871
24529,0.000510947
24529.5,0.000318317
24530,0.000439592
24530.5,0.000340473
24531,0.000313241
24531.5,0.000226346
24532,0.000527603
24532.5,7.33852e-05
24533,0.000221052
24533.5,0.000213988
24534,0.000365663
24534.5,0.000310145
24535,0.00047589
24535.5,0.000209469
24536,0.000225061
24536.5,0.000299599
24537,0.000243446
24537.5,0.000229699
24538,0.000339129
24538.5,0.000154235
24539,0.000183514
24539.5,0.000362258
24540,0.000148911
24540.5,0.000315851
24541,0.000123455
24541.5,0.000239041
24542,0.000367297
24542.5,0.000261739
24543,0.000110143
24543.5,0.000585639
24544,6.26841e-05
24544.5,0.000384955
24545,0.000248471
24545.5,0.000217135
24546,0.000285782
24546.5,0.000490045
24547,0.000169596
24547.5,0.000553942
24548,0.00034158
24548.5,0.000211144
24549,5.56253e-05
24549.5,0.000341707
24550,0.000155334
24550.5,0.000208291
24551,0.00014637
24551.5,0.000546326
24552,0.000327505
24552.5,0.000448857
24553,4.81022e-05
24553.5,0.000131581
24554,0.000277716
24554.5,0.000488354
24555,0.000286864
24555.5,0.000167521
24556,0.000334266
24556.5,0.000487785
24557,8.82109e-05
24557.5,0.00015763
24558,0.000459928
24558.5,0.000133861
24559,0.000527635
24559.5,0.000308447
24560,0.000392165
24560.5,0.00022099
24561,0.000147879
24561.5,0.000268298
24562,6.1321e-05
24562.5,0.000177666
24563,0.000582378
24563.5,0.000262314
24564,0.000186036
24564.5,0.00013548
24565,0.000265713
24565.5,0.000319895
24566,0.000393342
24566.5,0.000118261
24567,9.77077e-05
24567.5,5.18893e-05
24568,0.000207041
24568.5,0.000212004
24569,0.000170537
24569.5,0.000196343
24570,0.000171475
24570.5,0.000257916
24571,0.000217092
24571.5,2.70563e-05
24572,0.00032143
24572.5,0.000421579
24573,9.17309e-05
24573.5,0.000214204
24574,0.000188898
24574.5,6.2641e-05
24575,0.0002521
24575.5,0.0002528
24576,0.000355568
24576.5,0.000243535
24577,0.000217441
24577.5,0.000275593
24578,0.000171072
24578.5,0.00015973
24579,0.000207227
24579.5,0.000104066
24580,0.000349507
24580.5,0.000114779
24581,0.000555465
24581.5,0.000735076
24582,0.000238109
24582.5,0.00026237
24583,0.000215972
24583.5,0.000295571
24584,0.000156736
24584.5,0.00010963
24585,0.00047562
24585.5,0.000347116
24586,0.000475783
24586.5,0.000266772
24587,0.000117798
24587.5,0.000249164
24588,0.000215458
24588.5,0.000234533
24589,0.000304365
24589.5,0.000350811
24590,0.000243219
24590.5,0.00016006
24591,0.000448087
24591.5,0.000242478
24592,3.77527e-05
24592.5,0.000177851
24593,0.000298429
24593.5,0.000286947
24594,0.000325122
24594.5,7.45037e-05
24595,0.000313882
24595.5,0.000316677
24596,0.000381065
24596.5,0.000474779
24597,0.000140991
24597.5,0.000188164
24598,0.000105677
24598.5,6.24938e-05
24599,0.000180101
24599.5,7.54168e-05
24600,0.000135285
24600.5,4.18936e-05
24601,0.000159276
24601.5,0.000225617
24602,0.000453188
24602.5,0.00037326
24603,0.000151783
24603.5,0.000155289
24604,0.000352684
24604.5,0.000113811
24605,0.00021509
24605.5,0.000147373
24606,0.000195076
24606.5,0.000307517
24607,0.00035584
24607.5,5.24012e-05
24608,6.40285e-05
24608.5,0.000144887
24609,0.00022191
24609.5,0.000117659
24610,0.000338819
24610.5,0.00012725
24611,0.000103259
24611.5,0.000324054
24612,0.000158313
24612.5,9.57293e-05
24613,0.000311901
24613.5,0.00019781
24614,0.000266215
24614.5,0.000126901
24615,0.000370913
24615.5,0.000263246
24616,0.000106265
24616.5,0.000127864
24617,0.000267701
24617.5,0.000112239
24618,0.00054959
24618.5,0.000242813
24619,0.000151217
24619.5,0.000344249
24620,0.00026592
24620.5,0.000457718
24621,0.00016451
24621.5,0.000375347
24622,0.000303422
24622.5,0.000438529
24623,0.00011349
24623.5,0.000119
24624,0.000316577
24624.5,0.000227036
24625,0.000398933
24625.5,0.000293725
24626,0.000122883
24626.5,0.00037686
24627,0.000439957
24627.5,0.0006726
24628,0.00024963
24628.5,0.000312632
24629,0.000178155
24629.5,0.000383612
24630,0.000221614
24630.5,0.000439267
24631,0.000271837
24631.5,0.000394262
24632,0.000346023
24632.5,0.000253044
24633,0.00026722
24633.5,5.03332e-05
24634,0.000435101
24634.5,0.000319524
24635,0.000342827
24635.5,0.000261288
24636,0.000146818
24636.5,0.000471842
24637,0.000214271
24637.5,0.000232829
24638,0.00034238
24638.5,0.000319173
24639,0.000260101
24639.5,0.000267598
24640,0.000462538
24640.5,0.000294275
24641,0.000264219
24641.5,0.00017552
24642,0.000293963
24642.5,0.000321687
24643,0.000375741
24643.5,0.000363782
24644,0.000507798
24644.5,0.000156342
24645,6.17661e-06
24645.5,0.000203155
24646,0.00042089
24646.5,0.000302155
24647,0.000327547
24647.5,5.45116e-05
24648,0.00040034
24648.5,0.000263553
24649,0.000309554
24649.5,6.40082e-05
24650,0.000319967
24650.5,0.000193581
24651,0.000154903
24651.5,0.000339949
24652,0.00026813
24652.5,0.000275514
24653,0.000156943
24653.5,0.000249602
24654,0.000220103
24654.5,0.000200634
24655,0.000518058
24655.5,0.000176376
24656,0.000164329
24656.5,0.000395783
24657,0.000359851
24657.5,9.88716e-05
24658,0.000316764
24658.5,0.000276586
24659,5.50662e-05
24659.5,0.000385648
24660,0.000131472
24660.5,0.000181025
24661,0.000146695
24661.5,0.000355458
24662,8.57636e-05
24662.5,0.00014901
24663,9.31559e-05
24663.5,0.000553504
24664,0.00020416
24664.5,0.000417919
24665,0.000336616
24665.5,0.000298391
24666,0.000243493
24666.5,0.000153775
24667,2.43957e-05
24667.5,0.000446509
24668,0.000414219
24668.5,0.000310856
24669,0.000221789
24669.5,0.000359637
24670,0.000237186
24670.5,9.59917e-05
24671,0.000646278
24671.5,0.000186397
24672,0.000357851
24672.5,0.000330032
24673,0.000365918
24673.5,0.000509841
24674,8.76045e-05
24674.5,0.000296599
24675,8.02178e-05
24675.5,0.000327068
24676,0.000615657
24676.5,0.000210798
24677,0.000148356
24677.5,0.000368148
24678,0.000413572
24678.5,0.000348742
24679,0.000436597
24679.5,0.000684122
24680,0.000204914
24680.5,0.000169249
24681,0.000250912
24681.5,0.000143362
24682,0.00026199
24682.5,0.000352296
24683,0.000675382
24683.5,0.000310023
24684,1.02304e-05
24684.5,0.000603268
24685,0.000797462
24685.5,0.000197662
24686,0.000195619
24686.5,0.000616696
24687,0.000215592
24687.5,0.000397164
24688,0.00011921
24688.5,0.000224995
24689,0.00034376
24689.5,0.000147267
24690,0.000374149
24690.5,0.000156185
24691,0.000257806
24691.5,0.000332821
24692,7.89224e-05
24692.5,0.000213633
24693,0.000531276
24693.5,0.000422857
24694,0.00020882
24694.5,0.000152981
24695,0.000343847
24695.5,0.000486911
24696,0.000143073
24696.5,0.0001686
24697,0.000387596
24697.5,0.000756937
24698,0.000241592
24698.5,6.31424e-05
24699,0.00011473
24699.5,0.000165543
24700,0.000146946
24700.5,0.000147784
24701,0.000209399
24701.5,0.000350755
24702,0.000357163
24702.5,0.000228907
24703,0.000176654
24703.5,0.000644125
24704,0.000192027
24704.5,0.00033706
24705,0.000129009
24705.5,0.000343879
24706,0.000148692
24706.5,0.000534606
24707,0.000396088
24707.5,0.000151592
24708,7.58258e-05
24708.5,0.000149934
24709,0.000326177
24709.5,0.000317984
24710,0.000377399
24710.5,0.000150103
24711,0.000163789
24711.5,0.000295849
24712,0.000175876
24712.5,0.00022695
24713,7.03269e-05
24713.5,7.07908e-05
24714,0.000296136
24714.5,0.000138387
24715,0.000364299
24715.5,0.000300104
24716,0.000339788
24716.5,0.00023238
24717,0.000200586
24717.5,0.000264747
24718,0.000385681
24718.5,0.000226151
24719,4.0129e-05
24719.5,7.91657e-05
24720,0.000251623
24720.5,0.000352568
24721,0.000183514
24721.5,0.000413432
24722,7.83164e-05
24722.5,0.000213164
24723,0.000474944
24723.5,0.000583491
24724,0.000479757
24724.5,0.000180595
24725,0.000338913
24725.5,0.000453394
24726,0.000375464
24726.5,0.000298196
24727,0.000346612
24727.5,0.000170536
24728,0.000161741
24728.5,0.000144916
24729,0.000217768
24729.5,6.0963e-05
24730,0.000269704
24730.5,0.000158357
24731,0.000573042
24731.5,0.000347262
24732,0.000278081
24732.5,0.000366751
24733,7.21347e-05
24733.5,5.61261e-05
24734,0.000342248
24734.5,0.000149371
24735,0.000115252
24735.5,0.000490924
24736,0.000346531
24736.5,6.0726e-05
24737,0.000156429
24737.5,0.000287808
24738,0.000158095
24738.5,0.000108565
24739,0.000250123
24739.5,0.000134144
24740,0.000310728
24740.5,0.000109204
24741,0.000421476
24741.5,0.000329528
24742,0.000249998
24742.5,0.000233333
24743,0.000139926
24743.5,0.000138758
24744,0.000307741
24744.5,0.000265018
24745,0.000162093
24745.5,0.000313116
24746,0.000277117
24746.5,0.000153789
24747,0.000369586
24747.5,0.00012144
24748,9.73058e-05
24748.5,0.000334361
24749,0.000327109
24749.5,0.000142955
24750,0.000185152
24750.5,0.000311476
24751,0.000355205
24751.5,1.23501e-05
24752,0.000232669
24752.5,0.00015968
24753,0.000206674
24753.5,0.000118999
24754,0.000190488
24754.5,0.000127344
24755,0.00048208
24755.5,0.000525182
24756,0.000445511
24756.5,1.22107e-05
24757,0.00024265
24757.5,0.000293908
24758,0.000146978
24758.5,0.000460374
24759,0.000429155
24759.5,0.000277359
24760,0.000119351
24760.5,7.10635e-05
24761,0.000319733
24761.5,0.000242143
24762,0.000265855
24762.5,0.000123609
24763,0.000193482
24763.5,0.000127099
24764,3.13757e-05
24764.5,0.00012627
24765,0.000220948
24765.5,0.000461026
24766,9.50041e-05
24766.5,0.000188946
24767,0.000322105
24767.5,0.000168508
24768,0.000179231
24768.5,0.000461528
24769,0.000178113
24769.5,0.000189851
24770,0.000337911
24770.5,0.000312144
24771,0.000297669
24771.5,0.000226772
24772,0.000331119
24772.5,0.000257541
24773,0.000372255
24773.5,8.24882e-05
24774,0.000190802
24774.5,0.000191321
24775,0.000154601
24775.5,0.000346896
24776,9.33543e-05
24776.5,0.000223679
24777,0.000439878
24777.5,0.000441881
24778,0.000351006
24778.5,0.000655417
24779,0.000439991
24779.5,0.000801696
24780,0.000205982
24780.5,0.000182833
24781,0.000258464
24781.5,5.76244e-05
24782,0.000285962
24782.5,0.00028801
24783,0.000311509
24783.5,0.000605859
24784,0.000407907
24784.5,0.000334357
24785,0.000176172
24785.5,0.0001851
24786,0.00017905
24786.5,0.000104621
24787,0.000197062
24787.5,0.000109481
24788,0.000155628
24788.5,0.000265489
24789,0.000297402
24789.5,0.00013084
24790,0.000229849
24790.5,0.000472407
24791,0.000551312
24791.5,0.000665218
24792,0.000129818
24792.5,5.68162e-05
24793,0.000151902
24793.5,0.000226296
24794,0.000399472
24794.5,0.000671463
24795,0.000151205
24795.5,0.000334752
24796,0.000330045
24796.5,0.00035439
24797,0.000573025
24797.5,0.000206177
24798,0.000435831
24798.5,0.000109077
24799,0.000588025
24799.5,0.000140755
24800,0.000544723
24800.5,0.000295022
24801,0.000269514
24801.5,0.000129699
24802,0.000316715
24802.5,0.000540889
24803,0.000305087
24803.5,0.00040084
24804,0.000328051
24804.5,0.00016865
24805,0.000178782
24805.5,0.000404151
24806,0.000297853
24806.5,0.000175449
24807,0.000184757
24807.5,0.000158774
24808,0.000431612
24808.5,0.000409417
24809,0.000535184
24809.5,0.000140373
24810,0.000540854
24810.5,0.000378003
24811,0.0003861
24811.5,6.87475e-05
24812,0.000358936
24812.5,0.000272315
24813,3.53393e-05
24813.5,0.0004109
24814,0.000291174
24814.5,0.000147538
24815,4.7686e-05
24815.5,0.000338548
24816,0.000302831
24816.5,0.000167743
24817,0.000142557
24817.5,0.000156536
24818,2.58661e-05
24818.5,0.000439641
24819,0.000422517
24819.5,0.000432439
24820,7.64825e-05
